#
# encoding-csv3.txt
#
 
# 文字区分:
# No 規格等         補足情報   
# -- -------------- -----------
#  0 制御文字       制御文字   
#  1 ASCII          BasicJ     
#  2 JIS X 0201     互換文字   
#  3 JIS X 0208     NEC特殊文字
#  4 JIS X 0213 1面 IBM拡張文字
#  5 JIS X 0213 2面 その他BMP  
#  6 JIS X 0212     追加面     
#  7 ベンダー外字   結合文字   
#  9 未定義         結合文字列 
 
# 詳細区分:
# No Unicode      正規化       規格等       水準         Windows-31J        法令等        
# -- ------------ ------------ ------------ ------------ ------------------ --------------
#  0 -            変換なし     制御文字     非漢字       制御文字           非漢字        
#  1 基本多言語面 NFDで変換    ASCII        第1水準漢字  ASCII              常用漢字      
#  2 追加面       NFKCで変換   JIS X 0201   第2水準漢字  JIS X 0201         常用漢字(旧字)
#  3 結合文字     半角・全角形 JIS X 0208   第3水準漢字  JIS X 0208         人名用漢字(二)
#  4 結合文字列   NFCで変換    JIS X 0213   第4水準漢字  NEC特殊文字        人名用漢字(一)
#  5 -            -            JIS X 0212   補助漢字     NEC選定IBM拡張文字 表外漢字(印標)
#  6 -            -            -            -            IBM拡張文字        表外漢字(簡慣)
#  7 Decodeのみ可 -            ベンダー外字 ベンダー外字 Encodeのみ可       その他        
#  8 ユーザー外字 ユーザー外字 ユーザー外字 ユーザー外字 ユーザー外字       ユーザー外字  
#  9 未定義       未定義       未定義       未定義       未定義             未定義        
 
# ASCII
 
03A6    ,31,103030,[Φ]
03A7    ,31,103030,[Χ]
03A8    ,31,103030,[Ψ]
03A9    ,31,103030,[Ω]
03B1    ,31,103030,[α]
03B2    ,31,103030,[β]
03B3    ,31,103030,[γ]
03B4    ,31,103030,[δ]
03B5    ,31,103030,[ε]
03B6    ,31,103030,[ζ]
03B7    ,31,103030,[η]
03B8    ,31,103030,[θ]
03B9    ,31,103030,[ι]
03BA    ,31,103030,[κ]
03BB    ,31,103030,[λ]
03BC    ,31,103030,[μ]
03BD    ,31,103030,[ν]
03BE    ,31,103030,[ξ]
03BF    ,31,103030,[ο]
03C0    ,31,103030,[π]
03C1    ,31,103030,[ρ]
03C3    ,31,103030,[σ]
03C4    ,31,103030,[τ]
03C5    ,31,103030,[υ]
03C6    ,31,103030,[φ]
03C7    ,31,103030,[χ]
03C8    ,31,103030,[ψ]
03C9    ,31,103030,[ω]
 
0410    ,31,103030,[А]
0411    ,31,103030,[Б]
0412    ,31,103030,[В]
0413    ,31,103030,[Г]
0414    ,31,103030,[Д]
0415    ,31,103030,[Е]
0401    ,31,113030,[Ё]
0416    ,31,103030,[Ж]
0417    ,31,103030,[З]
0418    ,31,103030,[И]
0419    ,31,113030,[Й]
041A    ,31,103030,[К]
041B    ,31,103030,[Л]
041C    ,31,103030,[М]
041D    ,31,103030,[Н]
041E    ,31,103030,[О]
041F    ,31,103030,[П]
0420    ,31,103030,[Р]
0421    ,31,103030,[С]
0422    ,31,103030,[Т]
0423    ,31,103030,[У]
0424    ,31,103030,[Ф]
0425    ,31,103030,[Х]
0426    ,31,103030,[Ц]
0427    ,31,103030,[Ч]
0428    ,31,103030,[Ш]
0429    ,31,103030,[Щ]
042A    ,31,103030,[Ъ]
042B    ,31,103030,[Ы]
042C    ,31,103030,[Ь]
042D    ,31,103030,[Э]
042E    ,31,103030,[Ю]
042F    ,31,103030,[Я]
0430    ,31,103030,[а]
0431    ,31,103030,[б]
0432    ,31,103030,[в]
0433    ,31,103030,[г]
0434    ,31,103030,[д]
0435    ,31,103030,[е]
0451    ,31,113030,[ё]
0436    ,31,103030,[ж]
0437    ,31,103030,[з]
0438    ,31,103030,[и]
0439    ,31,113030,[й]
043A    ,31,103030,[к]
043B    ,31,103030,[л]
043C    ,31,103030,[м]
043D    ,31,103030,[н]
043E    ,31,103030,[о]
043F    ,31,103030,[п]
0440    ,31,103030,[р]
0441    ,31,103030,[с]
0442    ,31,103030,[т]
0443    ,31,103030,[у]
0444    ,31,103030,[ф]
0445    ,31,103030,[х]
0446    ,31,103030,[ц]
0447    ,31,103030,[ч]
0448    ,31,103030,[ш]
0449    ,31,103030,[щ]
044A    ,31,103030,[ъ]
044B    ,31,103030,[ы]
044C    ,31,103030,[ь]
044D    ,31,103030,[э]
044E    ,31,103030,[ю]
044F    ,31,103030,[я]
 
2500    ,31,103030,[─]
2502    ,31,103030,[│]
250C    ,31,103030,[┌]
2510    ,31,103030,[┐]
2518    ,31,103030,[┘]
2514    ,31,103030,[└]
251C    ,31,103030,[├]
252C    ,31,103030,[┬]
2524    ,31,103030,[┤]
2534    ,31,103030,[┴]
253C    ,31,103030,[┼]
2501    ,31,103030,[━]
2503    ,31,103030,[┃]
250F    ,31,103030,[┏]
2513    ,31,103030,[┓]
251B    ,31,103030,[┛]
2517    ,31,103030,[┗]
2523    ,31,103030,[┣]
2533    ,31,103030,[┳]
252B    ,31,103030,[┫]
253B    ,31,103030,[┻]
254B    ,31,103030,[╋]
2520    ,31,103030,[┠]
252F    ,31,103030,[┯]
2528    ,31,103030,[┨]
2537    ,31,103030,[┷]
253F    ,31,103030,[┿]
251D    ,31,103030,[┝]
2530    ,31,103030,[┰]
2525    ,31,103030,[┥]
2538    ,31,103030,[┸]
2542    ,31,103030,[╂]
 
 
 
 
 
# NEC特殊文字
 
2460    ,43,124040,[①] -> [1] (NFKC)
2461    ,43,124040,[②] -> [2] (NFKC)
2462    ,43,124040,[③] -> [3] (NFKC)
2463    ,43,124040,[④] -> [4] (NFKC)
2464    ,43,124040,[⑤] -> [5] (NFKC)
2465    ,43,124040,[⑥] -> [6] (NFKC)
2466    ,43,124040,[⑦] -> [7] (NFKC)
2467    ,43,124040,[⑧] -> [8] (NFKC)
2468    ,43,124040,[⑨] -> [9] (NFKC)
2469    ,43,124040,[⑩]
246A    ,43,124040,[⑪]
246B    ,43,124040,[⑫]
246C    ,43,124040,[⑬]
246D    ,43,124040,[⑭]
246E    ,43,124040,[⑮]
246F    ,43,124040,[⑯]
2470    ,43,124040,[⑰]
2471    ,43,124040,[⑱]
2472    ,43,124040,[⑲]
2473    ,43,124040,[⑳]
2160    ,43,124040,[Ⅰ] -> [I] (NFKC)
2161    ,43,124040,[Ⅱ]
2162    ,43,124040,[Ⅲ]
2163    ,43,124040,[Ⅳ]
2164    ,43,124040,[Ⅴ] -> [V] (NFKC)
2165    ,43,124040,[Ⅵ]
2166    ,43,124040,[Ⅶ]
2167    ,43,124040,[Ⅷ]
2168    ,43,124040,[Ⅸ]
2169    ,43,124040,[Ⅹ] -> [X] (NFKC)
3349    ,43,124040,[㍉]
3314    ,43,124040,[㌔]
3322    ,43,124040,[㌢]
334D    ,43,124040,[㍍]
3318    ,43,124040,[㌘]
3327    ,43,124040,[㌧]
3303    ,43,124040,[㌃]
3336    ,43,124040,[㌶]
3351    ,43,124040,[㍑]
3357    ,43,124040,[㍗]
330D    ,43,124040,[㌍]
3326    ,43,124040,[㌦]
3323    ,43,124040,[㌣]
332B    ,43,124040,[㌫]
334A    ,43,124040,[㍊]
333B    ,43,124040,[㌻]
339C    ,43,124040,[㎜]
339D    ,43,124040,[㎝]
339E    ,43,124040,[㎞]
338E    ,43,124040,[㎎]
338F    ,43,124040,[㎏]
33C4    ,43,124040,[㏄]
33A1    ,43,124040,[㎡]
337B    ,43,124040,[㍻]
301D    ,43,104040,[〝]
301F    ,43,104040,[〟]
2116    ,43,124040,[№]
33CD    ,43,124040,[㏍]
2121    ,43,124040,[℡]
32A4    ,43,124040,[㊤] -> [上] (NFKC)
32A5    ,43,124040,[㊥] -> [中] (NFKC)
32A6    ,43,124040,[㊦] -> [下] (NFKC)
32A7    ,43,124040,[㊧] -> [左] (NFKC)
32A8    ,43,124040,[㊨] -> [右] (NFKC)
3231    ,43,124040,[㈱]
3232    ,43,124040,[㈲]
3239    ,43,124040,[㈹]
337E    ,43,124040,[㍾]
337D    ,43,124040,[㍽]
337C    ,43,124040,[㍼]
222E    ,43,104040,[∮]
2211    ,73,107740,[∑] -> [Σ]
221F    ,43,104040,[∟]
22BF    ,43,104040,[⊿]
 
 
 
# JIS X 0208 - 第1水準漢字
 
4E9C    ,31,103131,[亜]
5516    ,31,103136,[唖] -> [啞] (JIS2000-)
5A03    ,31,103134,[娃]
963F    ,31,103134,[阿]
54C0    ,31,103131,[哀]
611B    ,31,103131,[愛]
6328    ,31,103131,[挨]
59F6    ,31,103137,[姶]
9022    ,31,103134,[逢]
8475    ,31,103134,[葵]
831C    ,31,103134,[茜]
7A50    ,31,103137,[穐]
60AA    ,31,103131,[悪]
63E1    ,31,103131,[握]
6E25    ,31,103134,[渥]
65ED    ,31,103134,[旭]
8466    ,31,103134,[葦]
82A6    ,31,103134,[芦]
9BF5    ,31,103137,[鯵] -> [鰺] (JIS78)
6893    ,31,103134,[梓]
5727    ,31,103131,[圧]
65A1    ,31,103134,[斡]
6271    ,31,103131,[扱]
5B9B    ,31,103131,[宛]
59D0    ,31,103137,[姐]
867B    ,31,103135,[虻]
98F4    ,31,103135,[飴]
7D62    ,31,103134,[絢]
7DBE    ,31,103134,[綾]
9B8E    ,31,103134,[鮎]
6216    ,31,103134,[或]
7C9F    ,31,103134,[粟]
88B7    ,31,103137,[袷]
5B89    ,31,103131,[安]
5EB5    ,31,103134,[庵]
6309    ,31,103134,[按]
6697    ,31,103131,[暗]
6848    ,31,103131,[案]
95C7    ,31,103131,[闇]
978D    ,31,103134,[鞍]
674F    ,31,103134,[杏]
4EE5    ,31,103131,[以]
4F0A    ,31,103134,[伊]
4F4D    ,31,103131,[位]
4F9D    ,31,103131,[依]
5049    ,31,103131,[偉]
56F2    ,31,103131,[囲]
5937    ,31,103134,[夷]
59D4    ,31,103131,[委]
5A01    ,31,103131,[威]
5C09    ,31,103131,[尉]
60DF    ,31,103134,[惟]
610F    ,31,103131,[意]
6170    ,31,103131,[慰]
6613    ,31,103131,[易]
6905    ,31,103131,[椅]
70BA    ,31,103131,[為]
754F    ,31,103131,[畏]
7570    ,31,103131,[異]
79FB    ,31,103131,[移]
7DAD    ,31,103131,[維]
7DEF    ,31,103131,[緯]
80C3    ,31,103131,[胃]
840E    ,31,103131,[萎]
8863    ,31,103131,[衣]
8B02    ,31,103134,[謂]
9055    ,31,103131,[違]
907A    ,31,103131,[遺]
533B    ,31,103131,[医]
4E95    ,31,103131,[井]
4EA5    ,31,103134,[亥]
57DF    ,31,103131,[域]
80B2    ,31,103131,[育]
90C1    ,31,103134,[郁]
78EF    ,31,103134,[磯]
4E00    ,31,103131,[一]
58F1    ,31,103131,[壱]
6EA2    ,31,103134,[溢]
9038    ,31,103131,[逸]
7A32    ,31,103131,[稲]
8328    ,31,103131,[茨]
828B    ,31,103131,[芋]
9C2F    ,31,103134,[鰯]
5141    ,31,103134,[允]
5370    ,31,103131,[印]
54BD    ,31,103131,[咽]
54E1    ,31,103131,[員]
56E0    ,31,103131,[因]
59FB    ,31,103131,[姻]
5F15    ,31,103131,[引]
98F2    ,31,103131,[飲]
6DEB    ,31,103131,[淫]
80E4    ,31,103134,[胤]
852D    ,31,103134,[蔭]
 
9662    ,31,103131,[院]
9670    ,31,103131,[陰]
96A0    ,31,103131,[隠]
97FB    ,31,103131,[韻]
540B    ,31,103137,[吋]
53F3    ,31,103131,[右]
5B87    ,31,103131,[宇]
70CF    ,31,103134,[烏]
7FBD    ,31,103131,[羽]
8FC2    ,31,103134,[迂]
96E8    ,31,103131,[雨]
536F    ,31,103134,[卯]
9D5C    ,31,103134,[鵜]
7ABA    ,31,103134,[窺]
4E11    ,31,103134,[丑]
7893    ,31,103134,[碓]
81FC    ,31,103131,[臼]
6E26    ,31,103131,[渦]
5618    ,31,103137,[嘘] -> [噓] (JIS2004-)
5504    ,31,103131,[唄]
6B1D    ,31,103137,[欝]
851A    ,31,103137,[蔚]
9C3B    ,31,103135,[鰻]
59E5    ,31,103134,[姥]
53A9    ,31,103134,[厩]
6D66    ,31,103131,[浦]
74DC    ,31,103134,[瓜]
958F    ,31,103134,[閏]
5642    ,31,103134,[噂]
4E91    ,31,103134,[云]
904B    ,31,103131,[運]
96F2    ,31,103131,[雲]
834F    ,31,103137,[荏]
990C    ,31,103131,[餌]
53E1    ,31,103134,[叡]
55B6    ,31,103131,[営]
5B30    ,31,103135,[嬰]
5F71    ,31,103131,[影]
6620    ,31,103131,[映]
66F3    ,31,103134,[曳]
6804    ,31,103131,[栄]
6C38    ,31,103131,[永]
6CF3    ,31,103131,[泳]
6D29    ,31,103135,[洩]
745B    ,31,103134,[瑛]
76C8    ,31,103137,[盈]
7A4E    ,31,103135,[穎]
9834    ,31,103136,[頴] -> [穎] (印刷標準)
82F1    ,31,103131,[英]
885B    ,31,103131,[衛]
8A60    ,31,103131,[詠]
92ED    ,31,103131,[鋭]
6DB2    ,31,103131,[液]
75AB    ,31,103131,[疫]
76CA    ,31,103131,[益]
99C5    ,31,103131,[駅]
60A6    ,31,103131,[悦]
8B01    ,31,103131,[謁]
8D8A    ,31,103131,[越]
95B2    ,31,103131,[閲]
698E    ,31,103134,[榎]
53AD    ,31,103135,[厭]
5186    ,31,103131,[円]
5712    ,31,103131,[園]
5830    ,31,103134,[堰]
5944    ,31,103134,[奄]
5BB4    ,31,103131,[宴]
5EF6    ,31,103131,[延]
6028    ,31,103131,[怨]
63A9    ,31,103137,[掩]
63F4    ,31,103131,[援]
6CBF    ,31,103131,[沿]
6F14    ,31,103131,[演]
708E    ,31,103131,[炎]
7114    ,31,103137,[焔] -> [焰] (JIS2000-)
7159    ,31,103131,[煙]
71D5    ,31,103134,[燕]
733F    ,31,103131,[猿]
7E01    ,31,103131,[縁]
8276    ,31,103131,[艶]
82D1    ,31,103134,[苑]
8597    ,31,103133,[薗] -> [園] (異体字)
9060    ,31,103131,[遠]
925B    ,31,103131,[鉛]
9D1B    ,31,103137,[鴛]
5869    ,31,103131,[塩]
65BC    ,31,103134,[於]
6C5A    ,31,103131,[汚]
7525    ,31,103134,[甥]
51F9    ,31,103131,[凹]
592E    ,31,103131,[央]
5965    ,31,103131,[奥]
5F80    ,31,103131,[往]
5FDC    ,31,103131,[応]
 
62BC    ,31,103131,[押]
65FA    ,31,103131,[旺]
6A2A    ,31,103131,[横]
6B27    ,31,103131,[欧]
6BB4    ,31,103131,[殴]
738B    ,31,103131,[王]
7FC1    ,31,103131,[翁]
8956    ,31,103134,[襖]
9D2C    ,31,103137,[鴬] -> [鶯] (JIS78)
9D0E    ,31,103136,[鴎] -> [鷗] (JIS2000-)
9EC4    ,31,103131,[黄]
5CA1    ,31,103131,[岡]
6C96    ,31,103131,[沖]
837B    ,31,103134,[荻]
5104    ,31,103131,[億]
5C4B    ,31,103131,[屋]
61B6    ,31,103131,[憶]
81C6    ,31,103131,[臆]
6876    ,31,103134,[桶]
7261    ,31,103134,[牡]
4E59    ,31,103131,[乙]
4FFA    ,31,103131,[俺]
5378    ,31,103131,[卸]
6069    ,31,103131,[恩]
6E29    ,31,103131,[温]
7A4F    ,31,103131,[穏]
97F3    ,31,103131,[音]
4E0B    ,31,103131,[下]
5316    ,31,103131,[化]
4EEE    ,31,103131,[仮]
4F55    ,31,103131,[何]
4F3D    ,31,103134,[伽]
4FA1    ,31,103131,[価]
4F73    ,31,103131,[佳]
52A0    ,31,103131,[加]
53EF    ,31,103131,[可]
5609    ,31,103134,[嘉]
590F    ,31,103131,[夏]
5AC1    ,31,103131,[嫁]
5BB6    ,31,103131,[家]
5BE1    ,31,103131,[寡]
79D1    ,31,103131,[科]
6687    ,31,103131,[暇]
679C    ,31,103131,[果]
67B6    ,31,103131,[架]
6B4C    ,31,103131,[歌]
6CB3    ,31,103131,[河]
706B    ,31,103131,[火]
73C2    ,31,103134,[珂]
798D    ,31,103131,[禍]
79BE    ,31,103134,[禾]
7A3C    ,31,103131,[稼]
7B87    ,31,103131,[箇]
82B1    ,31,103131,[花]
82DB    ,31,103131,[苛]
8304    ,31,103134,[茄]
8377    ,31,103131,[荷]
83EF    ,31,103131,[華]
83D3    ,31,103131,[菓]
8766    ,31,103134,[蝦]
8AB2    ,31,103131,[課]
5629    ,31,103134,[嘩]
8CA8    ,31,103131,[貨]
8FE6    ,31,103134,[迦]
904E    ,31,103131,[過]
971E    ,31,103134,[霞]
868A    ,31,103131,[蚊]
4FC4    ,31,103134,[俄]
5CE8    ,31,103134,[峨]
6211    ,31,103131,[我]
7259    ,31,103131,[牙]
753B    ,31,103131,[画]
81E5    ,31,103134,[臥]
82BD    ,31,103131,[芽]
86FE    ,31,103135,[蛾]
8CC0    ,31,103131,[賀]
96C5    ,31,103131,[雅]
9913    ,31,103131,[餓]
99D5    ,31,103134,[駕]
4ECB    ,31,103131,[介]
4F1A    ,31,103131,[会]
89E3    ,31,103131,[解]
56DE    ,31,103131,[回]
584A    ,31,103131,[塊]
58CA    ,31,103131,[壊]
5EFB    ,31,103134,[廻]
5FEB    ,31,103131,[快]
602A    ,31,103131,[怪]
6094    ,31,103131,[悔]
6062    ,31,103134,[恢]
61D0    ,31,103131,[懐]
6212    ,31,103131,[戒]
62D0    ,31,103131,[拐]
6539    ,31,103131,[改]
 
9B41    ,31,103134,[魁]
6666    ,31,103134,[晦]
68B0    ,31,103131,[械]
6D77    ,31,103131,[海]
7070    ,31,103131,[灰]
754C    ,31,103131,[界]
7686    ,31,103131,[皆]
7D75    ,31,103131,[絵]
82A5    ,31,103134,[芥]
87F9    ,31,103134,[蟹]
958B    ,31,103131,[開]
968E    ,31,103131,[階]
8C9D    ,31,103131,[貝]
51F1    ,31,103134,[凱]
52BE    ,31,103131,[劾]
5916    ,31,103131,[外]
54B3    ,31,103135,[咳]
5BB3    ,31,103131,[害]
5D16    ,31,103131,[崖]
6168    ,31,103131,[慨]
6982    ,31,103131,[概]
6DAF    ,31,103131,[涯]
788D    ,31,103137,[碍]
84CB    ,31,103131,[蓋]
8857    ,31,103131,[街]
8A72    ,31,103131,[該]
93A7    ,31,103134,[鎧]
9AB8    ,31,103131,[骸]
6D6C    ,31,103134,[浬]
99A8    ,31,103134,[馨]
86D9    ,31,103135,[蛙]
57A3    ,31,103131,[垣]
67FF    ,31,103131,[柿]
86CE    ,31,103137,[蛎] -> [蠣] (JIS78)
920E    ,31,103137,[鈎] -> [鉤]
5283    ,31,103137,[劃]
5687    ,31,103131,[嚇]
5404    ,31,103131,[各]
5ED3    ,31,103135,[廓]
62E1    ,31,103131,[拡]
64B9    ,31,103136,[撹] -> [攪] (JIS78)
683C    ,31,103131,[格]
6838    ,31,103131,[核]
6BBB    ,31,103131,[殻]
7372    ,31,103131,[獲]
78BA    ,31,103131,[確]
7A6B    ,31,103131,[穫]
899A    ,31,103131,[覚]
89D2    ,31,103131,[角]
8D6B    ,31,103137,[赫]
8F03    ,31,103131,[較]
90ED    ,31,103131,[郭]
95A3    ,31,103131,[閣]
9694    ,31,103131,[隔]
9769    ,31,103131,[革]
5B66    ,31,103131,[学]
5CB3    ,31,103131,[岳]
697D    ,31,103131,[楽]
984D    ,31,103131,[額]
984E    ,31,103131,[顎]
639B    ,31,103131,[掛]
7B20    ,31,103134,[笠]
6A2B    ,31,103134,[樫]
6A7F    ,31,103135,[橿]
68B6    ,31,103134,[梶]
9C0D    ,31,103137,[鰍]
6F5F    ,31,103131,[潟]
5272    ,31,103131,[割]
559D    ,31,103131,[喝]
6070    ,31,103134,[恰]
62EC    ,31,103131,[括]
6D3B    ,31,103131,[活]
6E07    ,31,103131,[渇]
6ED1    ,31,103131,[滑]
845B    ,31,103131,[葛]
8910    ,31,103131,[褐]
8F44    ,31,103131,[轄]
4E14    ,31,103131,[且]
9C39    ,31,103135,[鰹]
53F6    ,31,103134,[叶]
691B    ,31,103134,[椛]
6A3A    ,31,103134,[樺]
9784    ,31,103134,[鞄]
682A    ,31,103131,[株]
515C    ,31,103134,[兜]
7AC3    ,31,103137,[竃] -> [竈] (JIS78)
84B2    ,31,103134,[蒲]
91DC    ,31,103131,[釜]
938C    ,31,103131,[鎌]
565B    ,31,103136,[噛] -> [嚙] (JIS2000-)
9D28    ,31,103134,[鴨]
6822    ,31,103137,[栢]
8305    ,31,103134,[茅]
8431    ,31,103134,[萱]
 
7CA5    ,31,103134,[粥]
5208    ,31,103131,[刈]
82C5    ,31,103137,[苅]
74E6    ,31,103131,[瓦]
4E7E    ,31,103131,[乾]
4F83    ,31,103134,[侃]
51A0    ,31,103131,[冠]
5BD2    ,31,103131,[寒]
520A    ,31,103131,[刊]
52D8    ,31,103131,[勘]
52E7    ,31,103131,[勧]
5DFB    ,31,103131,[巻]
559A    ,31,103131,[喚]
582A    ,31,103131,[堪]
59E6    ,31,103135,[姦]
5B8C    ,31,103131,[完]
5B98    ,31,103131,[官]
5BDB    ,31,103131,[寛]
5E72    ,31,103131,[干]
5E79    ,31,103131,[幹]
60A3    ,31,103131,[患]
611F    ,31,103131,[感]
6163    ,31,103131,[慣]
61BE    ,31,103131,[憾]
63DB    ,31,103131,[換]
6562    ,31,103131,[敢]
67D1    ,31,103134,[柑]
6853    ,31,103135,[桓]
68FA    ,31,103131,[棺]
6B3E    ,31,103131,[款]
6B53    ,31,103131,[歓]
6C57    ,31,103131,[汗]
6F22    ,31,103131,[漢]
6F97    ,31,103135,[澗]
6F45    ,31,103137,[潅] -> [灌] (JIS78)
74B0    ,31,103131,[環]
7518    ,31,103131,[甘]
76E3    ,31,103131,[監]
770B    ,31,103131,[看]
7AFF    ,31,103134,[竿]
7BA1    ,31,103131,[管]
7C21    ,31,103131,[簡]
7DE9    ,31,103131,[緩]
7F36    ,31,103131,[缶]
7FF0    ,31,103135,[翰]
809D    ,31,103131,[肝]
8266    ,31,103131,[艦]
839E    ,31,103134,[莞]
89B3    ,31,103131,[観]
8ACC    ,31,103137,[諌] -> [諫] (JIS78)
8CAB    ,31,103131,[貫]
9084    ,31,103131,[還]
9451    ,31,103131,[鑑]
9593    ,31,103131,[間]
9591    ,31,103131,[閑]
95A2    ,31,103131,[関]
9665    ,31,103131,[陥]
97D3    ,31,103131,[韓]
9928    ,31,103131,[館]
8218    ,31,103137,[舘]
4E38    ,31,103131,[丸]
542B    ,31,103131,[含]
5CB8    ,31,103131,[岸]
5DCC    ,31,103134,[巌]
73A9    ,31,103131,[玩]
764C    ,31,103135,[癌]
773C    ,31,103131,[眼]
5CA9    ,31,103131,[岩]
7FEB    ,31,103135,[翫]
8D0B    ,31,103135,[贋]
96C1    ,31,103134,[雁]
9811    ,31,103131,[頑]
9854    ,31,103131,[顔]
9858    ,31,103131,[願]
4F01    ,31,103131,[企]
4F0E    ,31,103131,[伎]
5371    ,31,103131,[危]
559C    ,31,103131,[喜]
5668    ,31,103131,[器]
57FA    ,31,103131,[基]
5947    ,31,103131,[奇]
5B09    ,31,103134,[嬉]
5BC4    ,31,103131,[寄]
5C90    ,31,103131,[岐]
5E0C    ,31,103131,[希]
5E7E    ,31,103131,[幾]
5FCC    ,31,103131,[忌]
63EE    ,31,103131,[揮]
673A    ,31,103131,[机]
65D7    ,31,103131,[旗]
65E2    ,31,103131,[既]
671F    ,31,103131,[期]
68CB    ,31,103131,[棋]
68C4    ,31,103131,[棄]
 
6A5F    ,31,103131,[機]
5E30    ,31,103131,[帰]
6BC5    ,31,103134,[毅]
6C17    ,31,103131,[気]
6C7D    ,31,103131,[汽]
757F    ,31,103131,[畿]
7948    ,31,103131,[祈]
5B63    ,31,103131,[季]
7A00    ,31,103134,[稀]
7D00    ,31,103131,[紀]
5FBD    ,31,103134,[徽]
898F    ,31,103131,[規]
8A18    ,31,103131,[記]
8CB4    ,31,103131,[貴]
8D77    ,31,103131,[起]
8ECC    ,31,103131,[軌]
8F1D    ,31,103131,[輝]
98E2    ,31,103131,[飢]
9A0E    ,31,103131,[騎]
9B3C    ,31,103131,[鬼]
4E80    ,31,103131,[亀]
507D    ,31,103131,[偽]
5100    ,31,103131,[儀]
5993    ,31,103135,[妓]
5B9C    ,31,103131,[宜]
622F    ,31,103131,[戯]
6280    ,31,103131,[技]
64EC    ,31,103131,[擬]
6B3A    ,31,103131,[欺]
72A0    ,31,103131,[犠]
7591    ,31,103131,[疑]
7947    ,31,103134,[祇]
7FA9    ,31,103131,[義]
87FB    ,31,103135,[蟻]
8ABC    ,31,103134,[誼]
8B70    ,31,103131,[議]
63AC    ,31,103134,[掬]
83CA    ,31,103131,[菊]
97A0    ,31,103134,[鞠]
5409    ,31,103131,[吉]
5403    ,31,103135,[吃]
55AB    ,31,103131,[喫]
6854    ,31,103134,[桔]
6A58    ,31,103134,[橘]
8A70    ,31,103131,[詰]
7827    ,31,103134,[砧]
6775    ,31,103134,[杵]
9ECD    ,31,103137,[黍]
5374    ,31,103131,[却]
5BA2    ,31,103131,[客]
811A    ,31,103131,[脚]
8650    ,31,103131,[虐]
9006    ,31,103131,[逆]
4E18    ,31,103131,[丘]
4E45    ,31,103131,[久]
4EC7    ,31,103135,[仇]
4F11    ,31,103131,[休]
53CA    ,31,103131,[及]
5438    ,31,103131,[吸]
5BAE    ,31,103131,[宮]
5F13    ,31,103131,[弓]
6025    ,31,103131,[急]
6551    ,31,103131,[救]
673D    ,31,103131,[朽]
6C42    ,31,103131,[求]
6C72    ,31,103134,[汲]
6CE3    ,31,103131,[泣]
7078    ,31,103134,[灸]
7403    ,31,103131,[球]
7A76    ,31,103131,[究]
7AAE    ,31,103131,[窮]
7B08    ,31,103134,[笈]
7D1A    ,31,103131,[級]
7CFE    ,31,103131,[糾]
7D66    ,31,103131,[給]
65E7    ,31,103131,[旧]
725B    ,31,103131,[牛]
53BB    ,31,103131,[去]
5C45    ,31,103131,[居]
5DE8    ,31,103131,[巨]
62D2    ,31,103131,[拒]
62E0    ,31,103131,[拠]
6319    ,31,103131,[挙]
6E20    ,31,103135,[渠]
865A    ,31,103131,[虚]
8A31    ,31,103131,[許]
8DDD    ,31,103131,[距]
92F8    ,31,103134,[鋸]
6F01    ,31,103131,[漁]
79A6    ,31,103137,[禦]
9B5A    ,31,103131,[魚]
4EA8    ,31,103134,[亨]
4EAB    ,31,103131,[享]
4EAC    ,31,103131,[京]
 
4F9B    ,31,103131,[供]
4FA0    ,31,103137,[侠] -> [俠] (JIS2000-)
50D1    ,31,103135,[僑]
5147    ,31,103137,[兇]
7AF6    ,31,103131,[競]
5171    ,31,103131,[共]
51F6    ,31,103131,[凶]
5354    ,31,103131,[協]
5321    ,31,103134,[匡]
537F    ,31,103134,[卿]
53EB    ,31,103131,[叫]
55AC    ,31,103134,[喬]
5883    ,31,103131,[境]
5CE1    ,31,103131,[峡]
5F37    ,31,103131,[強]
5F4A    ,31,103137,[彊]
602F    ,31,103135,[怯]
6050    ,31,103131,[恐]
606D    ,31,103131,[恭]
631F    ,31,103131,[挟]
6559    ,31,103131,[教]
6A4B    ,31,103131,[橋]
6CC1    ,31,103131,[況]
72C2    ,31,103131,[狂]
72ED    ,31,103131,[狭]
77EF    ,31,103131,[矯]
80F8    ,31,103131,[胸]
8105    ,31,103131,[脅]
8208    ,31,103131,[興]
854E    ,31,103134,[蕎]
90F7    ,31,103131,[郷]
93E1    ,31,103131,[鏡]
97FF    ,31,103131,[響]
9957    ,31,103134,[饗]
9A5A    ,31,103131,[驚]
4EF0    ,31,103131,[仰]
51DD    ,31,103131,[凝]
5C2D    ,31,103134,[尭] -> [堯] (JIS78)
6681    ,31,103131,[暁]
696D    ,31,103131,[業]
5C40    ,31,103131,[局]
66F2    ,31,103131,[曲]
6975    ,31,103131,[極]
7389    ,31,103131,[玉]
6850    ,31,103134,[桐]
7C81    ,31,103137,[粁]
50C5    ,31,103131,[僅]
52E4    ,31,103131,[勤]
5747    ,31,103131,[均]
5DFE    ,31,103131,[巾]
9326    ,31,103131,[錦]
65A4    ,31,103131,[斤]
6B23    ,31,103134,[欣]
6B3D    ,31,103134,[欽]
